# meta_json: {"atom_symbols": ["N", "N", "N", "N", "N", "N", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta"], "lattice_vectors_override_angstrom": null, "lattice_vectors_raw": [[2.9399421782000004, -5.0921292238, 0.0], [2.9399421782000004, 5.0921292238, 0.0], [0.0, 0.0, 5.78035016]], "source_format": "phonopy_force_constants", "thickness_angstrom": null, "thickness_direction": null, "transport_direction": 2, "transverse_area_m2": 2.9434289974214144e-19}
# omega_qe	freq_thz	freq_cm^-1	transmission	transmission_per_m2
1.1201215808e-03	3.68502298	122.91913551	6.442040143708e-01	2.188617476199e+18
1.1324306091e-03	3.72551773	124.26989524	6.172263463494e-01	2.096963598885e+18
1.1447396375e-03	3.76601249	125.62065497	6.430421277368e-01	2.184670084789e+18
1.1570486658e-03	3.80650725	126.97141470	7.944056210774e-01	2.698912125189e+18
1.1693576942e-03	3.84700201	128.32217443	9.179256024431e-01	3.118558671696e+18
1.1816667226e-03	3.88749677	129.67293416	9.352252801044e-01	3.177332563224e+18
1.1939757509e-03	3.92799152	131.02369389	6.715585460324e-01	2.281551709318e+18
1.2062847793e-03	3.96848628	132.37445363	7.981418572175e-01	2.711605606647e+18
1.2185938076e-03	4.00898104	133.72521336	6.457945976437e-01	2.194021320743e+18
1.2309028360e-03	4.04947580	135.07597309	6.693691180391e-01	2.274113350876e+18
1.2432118644e-03	4.08997056	136.42673282	7.553505212615e-01	2.566226404385e+18
1.2555208927e-03	4.13046531	137.77749255	2.731641012101e-01	9.280471907065e+17
1.2678299211e-03	4.17096007	139.12825228	3.538318741138e-01	1.202107726817e+18
1.2801389494e-03	4.21145483	140.47901201	4.457331739000e-01	1.514333025497e+18
1.2924479778e-03	4.25194959	141.82977174	3.130678761665e-01	1.063616198797e+18
1.3047570062e-03	4.29244435	143.18053147	3.953112499174e-01	1.343029678187e+18
1.3170660345e-03	4.33293910	144.53129120	2.511897185148e-01	8.533914653108e+17
1.3293750629e-03	4.37343386	145.88205093	3.072441668888e-01	1.043830740126e+18
1.3416840912e-03	4.41392862	147.23281067	3.021853769889e-01	1.026644017076e+18
1.3539931196e-03	4.45442338	148.58357040	2.079512933957e-01	7.064933231883e+17
1.3663021480e-03	4.49491814	149.93433013	2.750562992911e-01	9.344757408183e+17
1.3786111763e-03	4.53541289	151.28508986	2.468776873660e-01	8.387417790010e+17
1.3909202047e-03	4.57590765	152.63584959	2.368285158788e-01	8.046007431683e+17
1.4032292330e-03	4.61640241	153.98660932	1.822640212539e-01	6.192234343468e+17
1.4155382614e-03	4.65689717	155.33736905	1.156061486619e-01	3.927601065396e+17
1.4278472898e-03	4.69739193	156.68812878	1.853447355099e-01	6.296898470193e+17
1.4401563181e-03	4.73788668	158.03888851	2.063894053443e-01	7.011869677342e+17
1.4524653465e-03	4.77838144	159.38964824	1.613920496500e-01	5.483130382672e+17
1.4647743748e-03	4.81887620	160.74040797	2.839366472161e-10	9.646458177346e+08
1.4770834032e-03	4.85937096	162.09116770	5.459056076701e-19	1.854658658824e+00
1.4893924316e-03	4.89986572	163.44192744	6.661614697240e-21	2.263215692676e-02
1.5017014599e-03	4.94036047	164.79268717	1.761915338311e-22	5.985927772860e-04
1.5140104883e-03	4.98085523	166.14344690	7.761050868953e-24	2.636737925648e-05
1.5263195166e-03	5.02134999	167.49420663	5.272402202805e-25	1.791244907699e-06
1.5386285450e-03	5.06184475	168.84496636	6.201637829917e-26	2.106943240469e-07
1.5509375734e-03	5.10233951	170.19572609	1.545273250465e-26	5.249908361367e-08
1.5632466017e-03	5.14283426	171.54648582	7.204642689901e-27	2.447703918190e-08
1.5755556301e-03	5.18332902	172.89724555	4.846550271318e-27	1.646566054613e-08
1.5878646584e-03	5.22382378	174.24800528	4.262210399386e-27	1.448042539202e-08
1.6001736868e-03	5.26431854	175.59876501	4.925564657664e-27	1.673410386994e-08
1.6124827152e-03	5.30481330	176.94952474	7.892543624814e-27	2.681411249168e-08
1.6247917435e-03	5.34530805	178.30028448	1.953560795091e-26	6.637023678172e-08
1.6371007719e-03	5.38580281	179.65104421	1.070955524021e-25	3.638462232176e-07
1.6494098002e-03	5.42629757	181.00180394	2.876492274733e-23	9.772589307414e-05
1.6617188286e-03	5.46679233	182.35256367	2.395420520162e-16	8.138197056088e+02
1.6740278570e-03	5.50728709	183.70332340	2.870311181411e-02	9.751589672881e+16
1.6863368853e-03	5.54778184	185.05408313	5.903353521876e-02	2.005604187173e+17
1.6986459137e-03	5.58827660	186.40484286	3.074652606621e-02	1.044581883685e+17
1.7109549420e-03	5.62877136	187.75560259	6.141934328144e-02	2.086659584289e+17
1.7232639704e-03	5.66926612	189.10636232	1.822454611943e-08	6.191603784360e+10
1.7355729988e-03	5.70976088	190.45712205	6.966333841519e-20	2.366740915994e-01
1.7478820271e-03	5.75025563	191.80788178	6.930193809594e-24	2.354462708516e-05
1.7601910555e-03	5.79075039	193.15864151	1.798529494508e-26	6.110320636523e-08
1.7725000838e-03	5.83124515	194.50940125	2.143744251292e-28	7.283152585538e-10
1.7848091122e-03	5.87173991	195.86016098	2.964334310904e-29	1.007102367171e-10
1.7971181406e-03	5.91223467	197.21092071	1.479750541354e-27	5.027301635779e-09
1.8094271689e-03	5.95272942	198.56168044	2.491381185203e-32	8.464213634458e-14
1.8217361973e-03	5.99322418	199.91244017	2.644951152824e-33	8.985951946322e-15
1.8340452256e-03	6.03371894	201.26319990	3.564080672076e-34	1.210860080266e-15
1.8463542540e-03	6.07421370	202.61395963	5.803774763618e-35	1.971773319045e-16
1.8586632824e-03	6.11470846	203.96471936	1.101979593727e-35	3.743863346773e-17
1.8709723107e-03	6.15520321	205.31547909	2.375272531508e-36	8.069746318287e-18
1.8832813391e-03	6.19569797	206.66623882	5.694463065269e-37	1.934635783726e-18
1.8955903674e-03	6.23619273	208.01699855	1.494531772419e-37	5.077519361697e-19
