# meta_json: {"atom_symbols": ["N", "N", "N", "N", "N", "N", "N", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta"], "lattice_vectors_override_angstrom": null, "lattice_vectors_raw": [[2.9399421782000004, -5.0921292238, 0.0], [2.9399421782000004, 5.0921292238, 0.0], [0.0, 0.0, 5.78035016]], "source_format": "phonopy_force_constants", "thickness_angstrom": null, "thickness_direction": null, "transport_direction": 3, "transverse_area_m2": 2.99411309637889e-19}
# omega_qe	freq_thz	freq_cm^-1	transmission	transmission_per_m2
3.2991759686e-03	10.85376754	362.04271475	1.040115270740e-38	3.473867677202e-20
3.3105918024e-03	10.89132382	363.29545771	1.321723522527e-38	4.414407472202e-20
3.3220076362e-03	10.92888011	364.54820067	1.689045532152e-38	5.641221549696e-20
3.3334234700e-03	10.96643640	365.80094363	2.171746287264e-38	7.253387622166e-20
3.3448393038e-03	11.00399269	367.05368658	2.815058330167e-38	9.401977278587e-20
3.3562551376e-03	11.04154898	368.30642954	3.679747986881e-38	1.228994319330e-19
3.3676709714e-03	11.07910527	369.55917250	4.840110758548e-38	1.616542395944e-19
3.3790868052e-03	11.11666156	370.81191546	6.406791453671e-38	2.139796075646e-19
3.3905026390e-03	11.15421785	372.06465841	2.114045060359e-37	7.060672033115e-19
3.4019184728e-03	11.19177414	373.31740137	8.598051202268e-37	2.871652113832e-18
3.4133343066e-03	11.22933043	374.57014433	1.765135281897e-36	5.895352730770e-18
3.4247501404e-03	11.26688672	375.82288729	3.036885621506e-36	1.014285540910e-17
3.4361659742e-03	11.30444300	377.07563024	4.832765176631e-36	1.614089054443e-17
3.4475818080e-03	11.34199929	378.32837320	7.381403960869e-36	2.465305659227e-17
3.4589976418e-03	11.37955558	379.58111616	1.101629190639e-35	3.679317230774e-17
3.4704134756e-03	11.41711187	380.83385912	2.937753831665e-35	9.811766413294e-17
3.4818293094e-03	11.45466816	382.08660207	8.049734491458e-35	2.688520517543e-16
