# meta_json: {"atom_symbols": ["N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta"], "lattice_vectors_override_angstrom": null, "lattice_vectors_raw": [[4.4099132673, -7.6381938357, 0.0], [4.4099132673, 7.6381938357, 0.0], [0.0, 0.0, 8.67052524]], "source_format": "phonopy_force_constants", "thickness_angstrom": null, "thickness_direction": null, "transport_direction": 2, "transverse_area_m2": 6.622715244198181e-19}
# omega_qe	freq_thz	freq_cm^-1	transmission	transmission_per_m2
2.3553896179e-03	7.74885960	258.47413405	4.952662552379e-01	7.478296091195e+17
2.3670499625e-03	7.78722029	259.75370897	2.536396566287e-06	3.829843912599e+12
2.3787103072e-03	7.82558098	261.03328389	7.243688878765e-13	1.093764205718e+06
2.3903706518e-03	7.86394167	262.31285881	4.745828975952e-01	7.165986760656e+17
2.4020309964e-03	7.90230236	263.59243373	1.945987389702e-07	2.938352802359e+11
2.4136913411e-03	7.94066305	264.87200866	3.387424531673e-11	5.114857587514e+07
2.4253516857e-03	7.97902374	266.15158358	2.479751820426e-01	3.744312912439e+17
2.4370120304e-03	8.01738444	267.43115850	2.482202436375e-01	3.748013231506e+17
2.4486723750e-03	8.05574513	268.71073342	1.274787240745e-09	1.924870983789e+09
2.4603327197e-03	8.09410582	269.99030834	4.712045905650e-14	7.114975854923e+04
2.4719930643e-03	8.13246651	271.26988326	3.317651476030e-16	5.009503434314e+02
2.4836534089e-03	8.17082720	272.54945818	5.102035921005e-17	7.703843110988e+01
2.4953137536e-03	8.20918789	273.82903310	2.564763210953e-17	3.872676260995e+01
2.5069740982e-03	8.24754858	275.10860802	1.447556772306e-17	2.185745149732e+01
2.5186344429e-03	8.28590927	276.38818295	8.437475463556e-18	1.274020571992e+01
2.5302947875e-03	8.32426996	277.66775787	5.044531438084e-18	7.617013946815e+00
2.5419551322e-03	8.36263065	278.94733279	3.087543558961e-18	4.662050903767e+00
2.5536154768e-03	8.40099135	280.22690771	1.932041774847e-18	2.917295555685e+00
2.5652758215e-03	8.43935204	281.50648263	1.234864284092e-18	1.864589127811e+00
2.5769361661e-03	8.47771273	282.78605755	8.056688463193e-19	1.216523459959e+00
2.5885965107e-03	8.51607342	284.06563247	5.364046047165e-19	8.099466532045e-01
2.6002568554e-03	8.55443411	285.34520739	3.644129100707e-19	5.502469857661e-01
2.6119172000e-03	8.59279480	286.62478231	2.526379250464e-19	3.814718219505e-01
2.6235775447e-03	8.63115549	287.90435723	1.787643645004e-19	2.699260921070e-01
